sender,asn,asn_in,seqnum,time
m3-244,0x00000eeeb7,0x00000eed2f,760,2018-02-20 15:20:31.127943
m3-252,0x00000eeeb8,0x00000eee59,754,2018-02-20 15:20:31.264865
m3-224,0x00000eeec7,0x00000eeeb0,754,2018-02-20 15:20:31.361523
m3-237,0x00000eef65,0x00000eed8b,758,2018-02-20 15:20:33.728036
m3-220,0x00000eef6e,0x00000eef3b,758,2018-02-20 15:20:33.846097
m3-257,0x00000eef7a,0x00000eeed3,756,2018-02-20 15:20:34.037093
m3-232,0x00000eef7e,0x00000eedca,763,2018-02-20 15:20:34.10026
m3-244,0x00000eef7f,0x00000eed2f,760,2018-02-20 15:20:34.229766
m3-264,0x00000eefa7,0x00000eef44,758,2018-02-20 15:20:34.742848
m3-240,0x00000eefae,0x00000eedae,755,2018-02-20 15:20:34.852974
m3-229,0x00000eefb1,0x00000eef88,761,2018-02-20 15:20:34.949545
m3-217,0x00000ef02b,0x00000ef029,758,2018-02-20 15:20:36.727494
m3-245,0x00000ef02c,0x00000eec5e,759,2018-02-20 15:20:36.823379
m3-236,0x00000ef065,0x00000ef01a,757,2018-02-20 15:20:37.547651
m3-216,0x00000ef06c,0x00000ef008,758,2018-02-20 15:20:37.663374
m3-225,0x00000ef07d,0x00000ef053,758,2018-02-20 15:20:37.93063
m3-261,0x00000ef0f3,0x00000eefb7,756,2018-02-20 15:20:39.673915
m3-220,0x00000ef0fc,0x00000eef3b,758,2018-02-20 15:20:39.815568
m3-209,0x00000ef104,0x00000ef0f8,762,2018-02-20 15:20:39.998582
m3-261,0x00000ef108,0x00000eefb7,756,2018-02-20 15:20:40.077522
m3-253,0x00000ef10c,0x00000ef029,759,2018-02-20 15:20:40.138584
m3-212,0x00000ef115,0x00000ef111,757,2018-02-20 15:20:40.209612
m3-248,0x00000ef1cf,0x00000ef150,766,2018-02-20 15:20:42.967129
m3-213,0x00000ef1e3,0x00000ef1d1,760,2018-02-20 15:20:43.326285
m3-208,0x00000ef1fd,0x00000ef148,759,2018-02-20 15:20:43.679993
m3-233,0x00000ef206,0x00000ef143,761,2018-02-20 15:20:43.800016
m3-228,0x00000ef29a,0x00000ef26b,762,2018-02-20 15:20:46.042753
m3-221,0x00000ef2aa,0x00000ef1ea,760,2018-02-20 15:20:46.291474
m3-252,0x00000ef361,0x00000ef306,755,2018-02-20 15:20:49.018196
m3-237,0x00000ef40f,0x00000ef314,759,2018-02-20 15:20:51.594436
m3-220,0x00000ef418,0x00000ef3d9,759,2018-02-20 15:20:51.747546
m3-224,0x00000ef439,0x00000ef3df,755,2018-02-20 15:20:52.275028
m3-232,0x00000ef4d6,0x00000ef419,764,2018-02-20 15:20:54.601345
m3-257,0x00000ef4eb,0x00000ef403,757,2018-02-20 15:20:54.971921
m3-264,0x00000ef4ef,0x00000ef3dc,759,2018-02-20 15:20:55.048895
m3-216,0x00000ef516,0x00000ef45f,759,2018-02-20 15:20:55.558194
m3-257,0x00000ef518,0x00000ef403,757,2018-02-20 15:20:55.648073
m3-216,0x00000ef51f,0x00000ef45f,759,2018-02-20 15:20:55.725554
m3-225,0x00000ef522,0x00000ef516,759,2018-02-20 15:20:55.830067
m3-229,0x00000ef531,0x00000ef4a6,762,2018-02-20 15:20:56.02038
m3-217,0x00000ef59c,0x00000ef59b,759,2018-02-20 15:20:57.5692
m3-244,0x00000ef59d,0x00000ef1af,761,2018-02-20 15:20:57.640713
m3-240,0x00000ef5dd,0x00000ef3c7,756,2018-02-20 15:20:58.555906
m3-236,0x00000ef5df,0x00000ef5d5,758,2018-02-20 15:20:58.645136
m3-209,0x00000ef639,0x00000ef633,763,2018-02-20 15:20:59.907217
m3-260,0x00000ef664,0x00000eefbe,760,2018-02-20 15:21:00.558509
m3-213,0x00000ef68d,0x00000ef66f,761,2018-02-20 15:21:01.187102
m3-253,0x00000ef69d,0x00000ef5fa,760,2018-02-20 15:21:01.407223
m3-248,0x00000ef6a6,0x00000ef597,767,2018-02-20 15:21:01.600699
m3-208,0x00000ef6a7,0x00000ef63e,760,2018-02-20 15:21:01.666315
m3-248,0x00000ef6b5,0x00000ef597,767,2018-02-20 15:21:01.777515
m3-248,0x00000ef6ec,0x00000ef597,767,2018-02-20 15:21:02.617004
m3-212,0x00000ef744,0x00000ef740,758,2018-02-20 15:21:03.93701
m3-252,0x00000ef745,0x00000ef6e6,756,2018-02-20 15:21:04.00825
m3-228,0x00000ef746,0x00000ef730,763,2018-02-20 15:21:04.137546
m3-221,0x00000ef754,0x00000ef72c,761,2018-02-20 15:21:04.20873
m3-233,0x00000ef777,0x00000ef6fd,762,2018-02-20 15:21:04.657135
m3-237,0x00000ef7f2,0x00000ef754,760,2018-02-20 15:21:06.513888
m3-244,0x00000ef807,0x00000ef74e,762,2018-02-20 15:21:06.825187
m3-264,0x00000ef8f2,0x00000ef825,760,2018-02-20 15:21:10.362013
m3-240,0x00000ef8f9,0x00000ef7c5,757,2018-02-20 15:21:10.467895
m3-264,0x00000ef8fb,0x00000ef825,760,2018-02-20 15:21:10.559281
m3-229,0x00000ef980,0x00000ef93a,763,2018-02-20 15:21:12.471356
m3-220,0x00000ef989,0x00000ef915,760,2018-02-20 15:21:12.606003
m3-232,0x00000ef995,0x00000ef92d,765,2018-02-20 15:21:12.803595
m3-232,0x00000ef999,0x00000ef92d,765,2018-02-20 15:21:12.882381
m3-261,0x00000ef99a,0x00000ef5f3,757,2018-02-20 15:21:12.978239
m3-224,0x00000ef9a9,0x00000ef94e,756,2018-02-20 15:21:13.140611
m3-216,0x00000ef9c0,0x00000ef98d,760,2018-02-20 15:21:13.456091
m3-260,0x00000efa47,0x00000ef989,762,2018-02-20 15:21:15.475309
m3-248,0x00000efa80,0x00000ef9e6,768,2018-02-20 15:21:16.307625
m3-245,0x00000efb0e,0x00000ef5e2,761,2018-02-20 15:21:18.443908
m3-236,0x00000efb23,0x00000efabf,759,2018-02-20 15:21:18.738819
m3-257,0x00000efb50,0x00000efa2d,758,2018-02-20 15:21:19.445133
m3-225,0x00000efb5a,0x00000efaf8,760,2018-02-20 15:21:19.561235
m3-252,0x00000efb5f,0x00000efac9,757,2018-02-20 15:21:19.667802
m3-209,0x00000efb97,0x00000efb8e,764,2018-02-20 15:21:20.496715
m3-245,0x00000efbd5,0x00000efad4,762,2018-02-20 15:21:21.444514
m3-217,0x00000efbe2,0x00000efbd8,760,2018-02-20 15:21:21.652845
m3-253,0x00000efbea,0x00000efadd,761,2018-02-20 15:21:21.849856
m3-221,0x00000efbfe,0x00000efbe6,762,2018-02-20 15:21:22.077203
m3-208,0x00000efc18,0x00000efbaa,761,2018-02-20 15:21:22.440641
m3-228,0x00000efc5d,0x00000efc2a,764,2018-02-20 15:21:23.457183
m3-244,0x00000efc9c,0x00000efc18,763,2018-02-20 15:21:24.398644
m3-213,0x00000efcc5,0x00000efc31,762,2018-02-20 15:21:25.049852
m3-233,0x00000efce8,0x00000efbdd,763,2018-02-20 15:21:25.538087
m3-233,0x00000efcf7,0x00000efbdd,763,2018-02-20 15:21:25.832288
m3-212,0x00000efd78,0x00000efd3f,759,2018-02-20 15:21:27.721365
m3-232,0x00000efd7c,0x00000efcff,766,2018-02-20 15:21:27.799419
m3-232,0x00000efd7d,0x00000efcff,766,2018-02-20 15:21:27.87566
m3-261,0x00000efd7e,0x00000efae7,758,2018-02-20 15:21:27.970281
m3-232,0x00000efd9c,0x00000efcff,766,2018-02-20 15:21:28.231596
m3-240,0x00000efda3,0x00000efc37,758,2018-02-20 15:21:28.356025
m3-237,0x00000efe2a,0x00000efc6b,761,2018-02-20 15:21:30.365107
m3-265,0x00000efe3f,0x00000efcfc,759,2018-02-20 15:21:30.682829
m3-224,0x00000efe53,0x00000efdcf,757,2018-02-20 15:21:31.012926
m3-224,0x00000efea2,0x00000efdcf,757,2018-02-20 15:21:32.170603
m3-256,0x00000efef1,0x00000efe1e,760,2018-02-20 15:21:33.346661
m3-264,0x00000eff2a,0x00000efe68,761,2018-02-20 15:21:34.194166
m3-229,0x00000eff42,0x00000eff0a,764,2018-02-20 15:21:34.586938
m3-245,0x00000effb8,0x00000efec0,763,2018-02-20 15:21:36.32193
m3-220,0x00000effc1,0x00000efe04,761,2018-02-20 15:21:36.471802
m3-236,0x00000efff1,0x00000eff73,760,2018-02-20 15:21:37.18937
m3-216,0x00000efff8,0x00000eff7a,761,2018-02-20 15:21:37.292358
m3-236,0x00000efffa,0x00000eff73,760,2018-02-20 15:21:37.406229
m3-253,0x00000efffe,0x00000eff40,762,2018-02-20 15:21:37.5119
m3-248,0x00000f0040,0x00000eff77,769,2018-02-20 15:21:38.369279
m3-245,0x00000f007f,0x00000efec0,763,2018-02-20 15:21:39.306615
m3-209,0x00000f0090,0x00000f0045,765,2018-02-20 15:21:39.573038
m3-257,0x00000f0094,0x00000effb1,759,2018-02-20 15:21:39.640411
m3-213,0x00000f00a8,0x00000f001b,763,2018-02-20 15:21:39.953081
m3-252,0x00000f00b8,0x00000f003d,758,2018-02-20 15:21:40.163117
m3-233,0x00000f00da,0x00000effc5,764,2018-02-20 15:21:40.724906
m3-225,0x00000f0146,0x00000f00c2,761,2018-02-20 15:21:42.289594
m3-237,0x00000f015b,0x00000f006b,762,2018-02-20 15:21:42.625098
m3-228,0x00000f015f,0x00000f00fd,765,2018-02-20 15:21:42.724927
m3-221,0x00000f016f,0x00000f00e6,763,2018-02-20 15:21:42.946568
m3-225,0x00000f0192,0x00000f00c2,761,2018-02-20 15:21:43.426323
m3-217,0x00000f01d2,0x00000f01ce,761,2018-02-20 15:21:44.39252
m3-240,0x00000f024d,0x00000f0168,759,2018-02-20 15:21:46.282506
m3-212,0x00000f024f,0x00000f024b,760,2018-02-20 15:21:46.360424
m3-208,0x00000f0250,0x00000f01e5,762,2018-02-20 15:21:46.429591
m3-245,0x00000f02d4,0x00000ef5e2,761,2018-02-20 15:21:48.250839
m3-220,0x00000f02dd,0x00000f0295,762,2018-02-20 15:21:48.38505
m3-265,0x00000f02f6,0x00000eedb7,756,2018-02-20 15:21:48.771013
m3-265,0x00000f02f9,0x00000eedb7,756,2018-02-20 15:21:48.844798
m3-256,0x00000f0316,0x00000eee31,757,2018-02-20 15:21:49.314669
m3-232,0x00000f039b,0x00000f0336,767,2018-02-20 15:21:51.233703
m3-249,0x00000f03b0,0x00000ef051,756,2018-02-20 15:21:51.553764
m3-245,0x00000f03bd,0x00000ef085,760,2018-02-20 15:21:51.770802
m3-224,0x00000f03c4,0x00000f033c,758,2018-02-20 15:21:51.904478
m3-260,0x00000f03dd,0x00000ef440,761,2018-02-20 15:21:52.247514
m3-229,0x00000f03e7,0x00000f038f,765,2018-02-20 15:21:52.380783
m3-265,0x00000f0462,0x00000ef240,757,2018-02-20 15:21:54.226165
m3-248,0x00000f0477,0x00000f0415,770,2018-02-20 15:21:54.542102
m3-256,0x00000f0484,0x00000f0412,761,2018-02-20 15:21:54.7441
m3-264,0x00000f049b,0x00000f041a,762,2018-02-20 15:21:55.066261
m3-265,0x00000f04a4,0x00000ef7bc,758,2018-02-20 15:21:55.236043
m3-253,0x00000f053e,0x00000f04bd,763,2018-02-20 15:21:57.537913
m3-209,0x00000f0569,0x00000f0566,766,2018-02-20 15:21:58.164491
m3-245,0x00000f056b,0x00000f050f,764,2018-02-20 15:21:58.25939
m3-236,0x00000f056f,0x00000f0535,761,2018-02-20 15:21:58.329062
m3-216,0x00000f0572,0x00000f04e6,762,2018-02-20 15:21:58.404071
m3-233,0x00000f0575,0x00000f044d,765,2018-02-20 15:21:58.48128
m3-225,0x00000f05f0,0x00000f0596,762,2018-02-20 15:22:00.19456
m3-252,0x00000f0605,0x00000f0567,759,2018-02-20 15:22:00.517257
m3-252,0x00000f0609,0x00000f0567,759,2018-02-20 15:22:00.619194
m3-237,0x00000f060a,0x00000f04ca,763,2018-02-20 15:22:00.68804
m3-261,0x00000f0612,0x00000f04e2,760,2018-02-20 15:22:00.759196
m3-213,0x00000f0619,0x00000f05a1,764,2018-02-20 15:22:00.871456
m3-240,0x00000f0630,0x00000f0575,760,2018-02-20 15:22:01.133594
m3-261,0x00000f0632,0x00000f04e2,760,2018-02-20 15:22:01.227238
m3-260,0x00000f06b7,0x00000f05af,764,2018-02-20 15:22:03.159508
m3-256,0x00000f06d9,0x00000ef350,758,2018-02-20 15:22:03.667998
m3-256,0x00000f06dc,0x00000ef350,758,2018-02-20 15:22:03.747568
m3-221,0x00000f06e0,0x00000f0642,764,2018-02-20 15:22:03.854101
m3-221,0x00000f06e1,0x00000f0642,764,2018-02-20 15:22:03.930134
m3-257,0x00000f06f0,0x00000f05e6,760,2018-02-20 15:22:04.014916
m3-244,0x00000f06f9,0x00000f06d6,765,2018-02-20 15:22:04.188241
m3-217,0x00000f072f,0x00000f071d,762,2018-02-20 15:22:04.974833
m3-257,0x00000f073f,0x00000f05e6,760,2018-02-20 15:22:05.242321
m3-228,0x00000f077e,0x00000f06df,766,2018-02-20 15:22:06.1597
m3-265,0x00000f07c0,0x00000f063e,761,2018-02-20 15:22:07.160309
m3-208,0x00000f07c1,0x00000f071d,763,2018-02-20 15:22:07.216302
m3-224,0x00000f07f6,0x00000f0769,759,2018-02-20 15:22:07.935095
m3-212,0x00000f0806,0x00000f07f3,761,2018-02-20 15:22:08.19697
m3-229,0x00000f0845,0x00000f07c0,766,2018-02-20 15:22:09.135284
m3-249,0x00000f085a,0x00000ef625,757,2018-02-20 15:22:09.441675
m3-256,0x00000f0867,0x00000ef869,759,2018-02-20 15:22:09.627951
m3-232,0x00000f090c,0x00000f08de,768,2018-02-20 15:22:12.118981
m3-249,0x00000f0921,0x00000f081e,760,2018-02-20 15:22:12.426877
m3-256,0x00000f092e,0x00000f0874,762,2018-02-20 15:22:12.615065
m3-256,0x00000f0931,0x00000f0874,762,2018-02-20 15:22:12.737264
m3-248,0x00000f0945,0x00000f0832,771,2018-02-20 15:22:12.956561
m3-248,0x00000f094e,0x00000f0832,771,2018-02-20 15:22:13.162536
m3-233,0x00000f0958,0x00000f089b,766,2018-02-20 15:22:13.262231
m3-220,0x00000f09dc,0x00000f0867,763,2018-02-20 15:22:15.226757
m3-249,0x00000f09e8,0x00000efc1f,758,2018-02-20 15:22:15.410308
m3-236,0x00000f09ec,0x00000f09b7,762,2018-02-20 15:22:15.485721
m3-261,0x00000f09f5,0x00000f08e3,761,2018-02-20 15:22:15.627301
m3-260,0x00000f0a15,0x00000eff53,763,2018-02-20 15:22:16.096206
m3-209,0x00000f0a1c,0x00000f0a15,767,2018-02-20 15:22:16.198264
m3-261,0x00000f0abc,0x00000f00a2,759,2018-02-20 15:22:18.604058
m3-213,0x00000f0ac3,0x00000f0a53,765,2018-02-20 15:22:18.702655
m3-264,0x00000f0ad3,0x00000f0a0c,763,2018-02-20 15:22:18.912117
m3-225,0x00000f0b61,0x00000f0b0c,763,2018-02-20 15:22:21.064266
m3-252,0x00000f0b76,0x00000f0ade,760,2018-02-20 15:22:21.389835
m3-265,0x00000f0b7a,0x00000f0a80,762,2018-02-20 15:22:21.495973
m3-217,0x00000f0b8a,0x00000f0b86,763,2018-02-20 15:22:21.697207
m3-221,0x00000f0b95,0x00000f0af3,765,2018-02-20 15:22:21.845175
m3-216,0x00000f0ba1,0x00000f0b15,763,2018-02-20 15:22:22.033541
m3-245,0x00000f0ba7,0x00000f0b2f,765,2018-02-20 15:22:22.163484
m3-253,0x00000f0ba8,0x00000f0ae4,764,2018-02-20 15:22:22.236998
m3-228,0x00000f0be9,0x00000f0b8c,767,2018-02-20 15:22:23.099881
m3-260,0x00000f0c4a,0x00000f0b7c,765,2018-02-20 15:22:24.549017
m3-257,0x00000f0c61,0x00000f0b8e,761,2018-02-20 15:22:24.885232
m3-240,0x00000f0c68,0x00000f099c,761,2018-02-20 15:22:25.019492
m3-257,0x00000f0c6a,0x00000f0b8e,761,2018-02-20 15:22:25.087049
m3-237,0x00000f0c6e,0x00000f0ae4,764,2018-02-20 15:22:25.14858
m3-237,0x00000f0c6f,0x00000f0ae4,764,2018-02-20 15:22:25.245193
m3-265,0x00000f0c74,0x00000f0116,760,2018-02-20 15:22:25.323345
m3-248,0x00000f0c79,0x00000f0c05,772,2018-02-20 15:22:25.414119
m3-248,0x00000f0c7d,0x00000f0c05,772,2018-02-20 15:22:25.480687
m3-244,0x00000f0d04,0x00000f0cee,766,2018-02-20 15:22:27.330571
m3-224,0x00000f0d19,0x00000f0c71,760,2018-02-20 15:22:27.659011
m3-212,0x00000f0dcb,0x00000f0db7,762,2018-02-20 15:22:30.303506
m3-249,0x00000f0dcf,0x00000f0d28,761,2018-02-20 15:22:30.395104
m3-256,0x00000f0dd8,0x00000f0d2a,763,2018-02-20 15:22:30.499551
m3-256,0x00000f0df8,0x00000f0d2a,763,2018-02-20 15:22:31.019757
m3-208,0x00000f0df9,0x00000f0d73,764,2018-02-20 15:22:31.102683
m3-229,0x00000f0e02,0x00000f0dd6,767,2018-02-20 15:22:31.16065
m3-233,0x00000f0e7d,0x00000f0d52,767,2018-02-20 15:22:32.990796
m3-232,0x00000f0e92,0x00000f0e1c,769,2018-02-20 15:22:33.296941
m3-220,0x00000f0f4d,0x00000f0de6,764,2018-02-20 15:22:36.091631
m3-261,0x00000f0f59,0x00000f0ed2,762,2018-02-20 15:22:36.337149
m3-213,0x00000f0f6d,0x00000f0ee3,766,2018-02-20 15:22:36.602524
m3-221,0x00000f0f78,0x00000f0f34,766,2018-02-20 15:22:36.788591
m3-264,0x00000f0f7d,0x00000f0edf,764,2018-02-20 15:22:36.869838
m3-240,0x00000f0f84,0x00000f0e76,762,2018-02-20 15:22:36.96553
m3-236,0x00000f0fcc,0x00000f0faf,763,2018-02-20 15:22:38.005694
m3-225,0x00000f0ff1,0x00000f0fa7,764,2018-02-20 15:22:38.550845
m3-237,0x00000f100b,0x00000f0f07,765,2018-02-20 15:22:38.949902
m3-236,0x00000f1020,0x00000f0faf,763,2018-02-20 15:22:39.266562
m3-245,0x00000f1024,0x00000f0f76,766,2018-02-20 15:22:39.373501
m3-252,0x00000f1044,0x00000f0f49,761,2018-02-20 15:22:39.791865
m3-209,0x00000f104b,0x00000f104a,768,2018-02-20 15:22:39.922009
m3-253,0x00000f104d,0x00000f0f3c,765,2018-02-20 15:22:40.006272
m3-217,0x00000f10c5,0x00000f10c2,764,2018-02-20 15:22:41.725973
m3-248,0x00000f10e7,0x00000f1057,773,2018-02-20 15:22:42.241028
m3-216,0x00000f1112,0x00000f10fb,764,2018-02-20 15:22:42.890509
m3-257,0x00000f11ae,0x00000f1028,762,2018-02-20 15:22:45.21811
m3-228,0x00000f11b2,0x00000f114b,768,2018-02-20 15:22:45.312211
m3-265,0x00000f11b3,0x00000f106a,763,2018-02-20 15:22:45.402867
m3-256,0x00000f11b4,0x00000f1191,764,2018-02-20 15:22:45.525764
m3-260,0x00000f1260,0x00000f11b2,766,2018-02-20 15:22:47.889583
m3-220,0x00000f1269,0x00000f11e3,765,2018-02-20 15:22:48.038618
m3-249,0x00000f1275,0x00000f11c0,762,2018-02-20 15:22:48.239819
m3-241,0x00000f1279,0x00000f1117,766,2018-02-20 15:22:48.32379
m3-244,0x00000f12a2,0x00000f1293,767,2018-02-20 15:22:48.92222
m3-233,0x00000f12ac,0x00000f11f4,768,2018-02-20 15:22:49.04675
m3-232,0x00000f1360,0x00000f132e,770,2018-02-20 15:22:51.717102
m3-225,0x00000f13d0,0x00000f13c1,765,2018-02-20 15:22:53.399724
m3-212,0x00000f1403,0x00000f13ff,763,2018-02-20 15:22:54.213312
m3-245,0x00000f1404,0x00000f134b,767,2018-02-20 15:22:54.314949
m3-208,0x00000f1431,0x00000f13a1,765,2018-02-20 15:22:54.881059
m3-225,0x00000f143a,0x00000f13c1,765,2018-02-20 15:22:54.989213
m3-229,0x00000f1449,0x00000f13c5,768,2018-02-20 15:22:55.270996
m3-237,0x00000f1497,0x00000f134a,766,2018-02-20 15:22:56.388962
m3-209,0x00000f14c6,0x00000f1486,769,2018-02-20 15:22:57.129127
m3-253,0x00000f14ca,0x00000f13ba,766,2018-02-20 15:22:57.24949
m3-261,0x00000f14cb,0x00000f13d1,763,2018-02-20 15:22:57.389962
m3-213,0x00000f14de,0x00000f1425,767,2018-02-20 15:22:57.484879
m3-221,0x00000f14df,0x00000f1447,767,2018-02-20 15:22:57.542377
m3-252,0x00000f14ee,0x00000f1499,762,2018-02-20 15:22:57.695401
m3-240,0x00000f14f5,0x00000f13b6,763,2018-02-20 15:22:57.794493
m3-264,0x00000f14f7,0x00000f1433,765,2018-02-20 15:22:57.873497
m3-217,0x00000f155a,0x00000f1559,765,2018-02-20 15:22:59.311833
m3-236,0x00000f1591,0x00000f1532,764,2018-02-20 15:23:00.162364
m3-236,0x00000f15b5,0x00000f1532,764,2018-02-20 15:23:00.66443
m3-248,0x00000f15be,0x00000f1526,774,2018-02-20 15:23:00.833775
m3-248,0x00000f15c2,0x00000f1526,774,2018-02-20 15:23:01.011565
m3-228,0x00000f1604,0x00000f15e4,769,2018-02-20 15:23:01.85998
m3-260,0x00000f1658,0x00000f15a8,767,2018-02-20 15:23:03.137903
m3-257,0x00000f1659,0x00000f1526,763,2018-02-20 15:23:03.207886
m3-216,0x00000f1683,0x00000f1664,765,2018-02-20 15:23:03.762729
m3-265,0x00000f170a,0x00000f1587,764,2018-02-20 15:23:05.798614
m3-256,0x00000f171f,0x00000f1669,765,2018-02-20 15:23:06.136169
m3-232,0x00000f1743,0x00000f170b,771,2018-02-20 15:23:06.63685
m3-224,0x00000f1782,0x00000f16c1,762,2018-02-20 15:23:07.578534
m3-241,0x00000f1792,0x00000f169d,767,2018-02-20 15:23:07.815476
m3-249,0x00000f17d1,0x00000f1798,763,2018-02-20 15:23:08.754522
m3-249,0x00000f17e6,0x00000f1798,763,2018-02-20 15:23:09.102352
m3-233,0x00000f1822,0x00000f1706,769,2018-02-20 15:23:09.992386
m3-244,0x00000f1898,0x00000f183b,768,2018-02-20 15:23:11.758074
m3-220,0x00000f18a1,0x00000f1830,766,2018-02-20 15:23:11.892484
m3-261,0x00000f18ad,0x00000f17cc,764,2018-02-20 15:23:12.113886
m3-261,0x00000f18ae,0x00000f17cc,764,2018-02-20 15:23:12.19416
m3-261,0x00000f18ba,0x00000f17cc,764,2018-02-20 15:23:12.38881
m3-240,0x00000f18d8,0x00000f1793,764,2018-02-20 15:23:12.723777
m3-253,0x00000f18da,0x00000f17d6,767,2018-02-20 15:23:12.806523
m3-225,0x00000f18e4,0x00000f1890,766,2018-02-20 15:23:12.921347
m3-212,0x00000f1920,0x00000f190c,764,2018-02-20 15:23:13.783712
m3-217,0x00000f193d,0x00000f192b,766,2018-02-20 15:23:14.220284
m3-245,0x00000f1974,0x00000f18c0,768,2018-02-20 15:23:15.078191
m3-221,0x00000f1988,0x00000f1945,768,2018-02-20 15:23:15.385875
m3-248,0x00000f1998,0x00000f193f,775,2018-02-20 15:23:15.575715
m3-208,0x00000f19a2,0x00000f1960,766,2018-02-20 15:23:15.756283
m3-229,0x00000f19ab,0x00000f1924,769,2018-02-20 15:23:15.866499
m3-229,0x00000f19ba,0x00000f1924,769,2018-02-20 15:23:16.1357
m3-264,0x00000f1a08,0x00000f1961,766,2018-02-20 15:23:17.263728
m3-237,0x00000f1a20,0x00000f19a3,767,2018-02-20 15:23:17.616041
m3-236,0x00000f1a3b,0x00000f1a1c,765,2018-02-20 15:23:18.046025
m3-213,0x00000f1a4f,0x00000f19e2,768,2018-02-20 15:23:18.348332
m3-209,0x00000f1a66,0x00000f1a3e,770,2018-02-20 15:23:18.678565
m3-236,0x00000f1a68,0x00000f1a1c,765,2018-02-20 15:23:18.766876
m3-252,0x00000f1a77,0x00000f19a2,763,2018-02-20 15:23:18.941398
m3-260,0x00000f1aed,0x00000f1a72,768,2018-02-20 15:23:20.690259
m3-228,0x00000f1b06,0x00000f1b02,770,2018-02-20 15:23:21.082739
m3-256,0x00000f1b0f,0x00000f1af0,766,2018-02-20 15:23:21.199531
m3-224,0x00000f1b77,0x00000f1b17,763,2018-02-20 15:23:22.758511
m3-257,0x00000f1bed,0x00000f1acf,764,2018-02-20 15:23:24.520099
m3-241,0x00000f1c3c,0x00000f1bb9,768,2018-02-20 15:23:25.721992
m3-232,0x00000f1c5d,0x00000f1c40,772,2018-02-20 15:23:26.213641
m3-265,0x00000f1c7b,0x00000f1b77,765,2018-02-20 15:23:26.653766
m3-265,0x00000f1c9d,0x00000f1b77,765,2018-02-20 15:23:27.152929
m3-265,0x00000f1cb4,0x00000f1b77,765,2018-02-20 15:23:27.498916
m3-216,0x00000f1cbb,0x00000f1c59,766,2018-02-20 15:23:27.61998
m3-233,0x00000f1cc7,0x00000f1c0e,770,2018-02-20 15:23:27.791467
m3-244,0x00000f1d42,0x00000f1d16,769,2018-02-20 15:23:29.6213
m3-220,0x00000f1d4b,0x00000f1cd9,767,2018-02-20 15:23:29.785769
m3-249,0x00000f1d57,0x00000f1cc4,764,2018-02-20 15:23:29.980822
m3-208,0x00000f1d85,0x00000f1d74,767,2018-02-20 15:23:30.688488
m3-225,0x00000f1da0,0x00000f1d8b,767,2018-02-20 15:23:31.022752
m3-220,0x00000f1e12,0x00000f1cd9,767,2018-02-20 15:23:32.73595
m3-261,0x00000f1e1e,0x00000f1d57,765,2018-02-20 15:23:32.963412
m3-245,0x00000f1e1f,0x00000f1da2,769,2018-02-20 15:23:33.033899
m3-221,0x00000f1e32,0x00000f1de1,769,2018-02-20 15:23:33.253699
m3-212,0x00000f1e91,0x00000f1e75,765,2018-02-20 15:23:34.652341
m3-217,0x00000f1eae,0x00000f1e96,767,2018-02-20 15:23:35.104227
m3-209,0x00000f1ee1,0x00000f1eba,771,2018-02-20 15:23:35.86123
m3-253,0x00000f1ee5,0x00000f1df3,768,2018-02-20 15:23:35.956723
m3-253,0x00000f1ee6,0x00000f1df3,768,2018-02-20 15:23:36.043568
m3-240,0x00000f1f10,0x00000f1db8,765,2018-02-20 15:23:36.577207
m3-237,0x00000f1f79,0x00000f1e7b,768,2018-02-20 15:23:38.129582
m3-256,0x00000f1fac,0x00000f1f13,767,2018-02-20 15:23:38.929483
m3-228,0x00000f1fb0,0x00000f1f64,771,2018-02-20 15:23:38.999179
m3-252,0x00000f1fd0,0x00000f1f04,764,2018-02-20 15:23:39.444808
m3-264,0x00000f1fd9,0x00000f1fae,767,2018-02-20 15:23:39.590286
m3-229,0x00000f1fe3,0x00000f1f53,770,2018-02-20 15:23:39.769639
m3-248,0x00000f201f,0x00000f1f5f,776,2018-02-20 15:23:40.619718
m3-236,0x00000f2040,0x00000f2003,766,2018-02-20 15:23:41.112844
m3-257,0x00000f2073,0x00000f1fc3,765,2018-02-20 15:23:41.918968
m3-213,0x00000f2087,0x00000f1fdd,769,2018-02-20 15:23:42.201233
m3-224,0x00000f20d6,0x00000f1f0e,764,2018-02-20 15:23:43.38212
m3-264,0x00000f2107,0x00000f1fae,767,2018-02-20 15:23:44.099957
m3-260,0x00000f2125,0x00000f2097,769,2018-02-20 15:23:44.542228
m3-220,0x00000f212e,0x00000f20af,768,2018-02-20 15:23:44.703595
m3-249,0x00000f213a,0x00000f20b8,765,2018-02-20 15:23:44.880656
m3-241,0x00000f21ad,0x00000f20ac,769,2018-02-20 15:23:46.595325
m3-232,0x00000f21ce,0x00000f21ac,773,2018-02-20 15:23:47.08848
m3-265,0x00000f21ec,0x00000f20e2,766,2018-02-20 15:23:47.537005
m3-261,0x00000f2201,0x00000f2163,766,2018-02-20 15:23:47.856327
m3-244,0x00000f2225,0x00000f220c,770,2018-02-20 15:23:48.374121
m3-216,0x00000f222c,0x00000f217f,767,2018-02-20 15:23:48.479084
m3-208,0x00000f222f,0x00000f2191,768,2018-02-20 15:23:48.571034
