node,new_parent,asn,experiment_id,previous_rank,new_rank,time
m3-310,m3-314,0x000000479e,45,3907,2810,2018-05-17 17:22:27.856763
m3-299,m3-314,0x000000495d,45,3594,2810,2018-05-17 17:22:34.576302
m3-301,m3-310,0x000000496e,45,65535,3724,2018-05-17 17:22:34.760878
m3-305,m3-314,0x000000505c,45,5136,2810,2018-05-17 17:23:01.423149
m3-321,m3-338,0x0000005149,45,65535,2216,2018-05-17 17:23:04.968261
m3-322,m3-339,0x00000051f9,45,65535,2168,2018-05-17 17:23:07.510945
m3-301,m3-302,0x000000588a,45,65535,3724,2018-05-17 17:23:32.775782
m3-301,m3-321,0x000000588a,45,65535,5458,2018-05-17 17:23:32.858256
m3-321,m3-343,0x00000058df,45,65535,2436,2018-05-17 17:23:33.976396
m3-299,m3-310,0x0000005e57,45,65535,3219,2018-05-17 17:23:55.032175
m3-306,m3-313,0x000000604c,45,65535,4513,2018-05-17 17:24:02.496739
m3-313,m3-334,0x0000006190,45,3066,1858,2018-05-17 17:24:07.380368
m3-318,m3-334,0x00000064de,45,3066,1858,2018-05-17 17:24:20.056575
m3-301,m3-302,0x0000006a35,45,65535,3336,2018-05-17 17:24:40.487651
m3-299,m3-298,0x0000006a35,45,6138,3644,2018-05-17 17:24:40.48809
m3-318,m3-325,0x0000006eb6,45,65535,1975,2018-05-17 17:24:57.887797
m3-329,m3-347,0x0000007406,45,2146,1584,2018-05-17 17:25:18.184079
m3-309,m3-313,0x0000007540,45,65535,2436,2018-05-17 17:25:23.061358
m3-335,m3-358,0x0000007802,45,1967,1280,2018-05-17 17:25:33.480194
m3-326,m3-335,0x0000007804,45,65535,1722,2018-05-17 17:25:33.610499
m3-339,m3-347,0x0000007866,45,4162,1208,2018-05-17 17:25:34.941263
