node,destination,asn,iana_6top_cmd,requested_cell,time
m3-248,m3-228,0x00000d8d3e,1,3,2018-02-20 13:57:55.251883
m3-228,m3-212,0x00000d8df8,1,2,2018-02-20 13:57:58.088874
m3-232,m3-212,0x00000d8df8,1,3,2018-02-20 13:57:58.0983
m3-260,m3-228,0x00000d8df8,1,1,2018-02-20 13:57:58.106778
m3-261,m3-232,0x00000d8e73,6,0,2018-02-20 13:57:59.896786
m3-253,m3-252,0x00000d8ebf,1,1,2018-02-20 13:58:01.042706
m3-248,m3-228,0x00000d8ecc,1,3,2018-02-20 13:58:01.215799
m3-256,m3-236,0x00000d8f86,1,1,2018-02-20 13:58:04.012579
m3-252,m3-228,0x00000d8f86,6,0,2018-02-20 13:58:04.013363
m3-252,m3-228,0x00000d904d,6,0,2018-02-20 13:58:07.025982
m3-261,m3-252,0x00000d904d,1,2,2018-02-20 13:58:07.040206
m3-260,m3-228,0x00000d904d,1,1,2018-02-20 13:58:07.041588
m3-232,m3-212,0x00000d904d,1,3,2018-02-20 13:58:07.046298
m3-248,m3-228,0x00000d905a,1,3,2018-02-20 13:58:07.196226
m3-264,m3-224,0x00000d905a,1,3,2018-02-20 13:58:07.196691
m3-252,m3-228,0x00000d9114,1,1,2018-02-20 13:58:10.012506
m3-256,m3-236,0x00000d9114,1,1,2018-02-20 13:58:10.020715
m3-244,m3-248,0x00000d91c1,6,0,2018-02-20 13:58:12.586401
m3-264,m3-224,0x00000d91e8,1,3,2018-02-20 13:58:13.156681
m3-253,m3-248,0x00000d9234,6,0,2018-02-20 13:58:14.2814
m3-260,m3-228,0x00000d92a2,1,1,2018-02-20 13:58:15.949703
m3-232,m3-212,0x00000d92a2,1,3,2018-02-20 13:58:15.952065
m3-256,m3-264,0x00000d92ed,6,0,2018-02-20 13:58:17.044621
m3-252,m3-228,0x00000d9369,1,1,2018-02-20 13:58:18.908402
m3-264,m3-212,0x00000d9376,1,3,2018-02-20 13:58:19.105551
m3-248,m3-228,0x00000d9376,1,3,2018-02-20 13:58:19.116721
m3-228,m3-212,0x00000d94f7,1,3,2018-02-20 13:58:24.886561
m3-252,m3-228,0x00000d94f7,1,1,2018-02-20 13:58:24.893886
m3-232,m3-212,0x00000d95be,1,3,2018-02-20 13:58:27.865603
m3-264,m3-212,0x00000d95cb,1,3,2018-02-20 13:58:28.074952
m3-248,m3-228,0x00000d95cb,1,3,2018-02-20 13:58:28.075139
m3-261,m3-232,0x00000d961c,6,0,2018-02-20 13:58:29.266385
m3-252,m3-228,0x00000d9685,1,1,2018-02-20 13:58:30.854088
m3-228,m3-212,0x00000d974c,6,0,2018-02-20 13:58:33.830543
m3-264,m3-212,0x00000d9759,1,3,2018-02-20 13:58:34.02414
m3-248,m3-228,0x00000d9759,1,3,2018-02-20 13:58:34.028334
m3-252,m3-228,0x00000d9813,1,1,2018-02-20 13:58:36.833623
m3-228,m3-212,0x00000d9813,6,0,2018-02-20 13:58:36.850859
m3-261,m3-252,0x00000d9813,1,2,2018-02-20 13:58:36.864737
m3-264,m3-212,0x00000d9820,1,3,2018-02-20 13:58:36.992109
m3-253,m3-252,0x00000d98da,1,1,2018-02-20 13:58:39.783278
m3-244,m3-248,0x00000d9956,6,0,2018-02-20 13:58:41.665607
m3-228,m3-212,0x00000d99a1,1,3,2018-02-20 13:58:42.76812
m3-264,m3-248,0x00000d9a5a,6,0,2018-02-20 13:58:45.544437
m3-252,m3-216,0x00000d9b2f,1,2,2018-02-20 13:58:48.732299
m3-232,m3-212,0x00000d9bf6,1,1,2018-02-20 13:58:51.711007
m3-264,m3-212,0x00000d9d84,1,3,2018-02-20 13:58:57.696548
m3-253,m3-252,0x00000d9d84,1,1,2018-02-20 13:58:57.697624
m3-248,m3-228,0x00000d9d86,2,2,2018-02-20 13:58:57.709191
m3-228,m3-212,0x00000d9db5,6,0,2018-02-20 13:58:58.410184
m3-261,m3-232,0x00000d9dc5,6,0,2018-02-20 13:58:58.644108
m3-252,m3-216,0x00000d9e4b,1,2,2018-02-20 13:59:00.6822
m3-228,m3-224,0x00000d9f12,1,3,2018-02-20 13:59:03.678366
m3-264,m3-212,0x00000d9f12,1,3,2018-02-20 13:59:03.678583
m3-261,m3-252,0x00000d9fd9,1,2,2018-02-20 13:59:06.62743
m3-232,m3-212,0x00000da0a0,1,1,2018-02-20 13:59:09.657752
m3-252,m3-216,0x00000da0a0,1,2,2018-02-20 13:59:09.667006
m3-228,m3-224,0x00000da0a0,1,3,2018-02-20 13:59:09.677457
m3-224,m3-217,0x00000da0a3,1,3,2018-02-20 13:59:09.678354
m3-264,m3-212,0x00000da167,1,3,2018-02-20 13:59:12.592284
m3-217,m3-207,0x00000da22e,1,2,2018-02-20 13:59:15.581533
m3-232,m3-212,0x00000da22e,1,1,2018-02-20 13:59:15.585205
m3-224,m3-217,0x00000da231,1,1,2018-02-20 13:59:15.616965
m3-232,m3-212,0x00000da2f5,1,1,2018-02-20 13:59:18.597699
m3-252,m3-236,0x00000da2f5,1,2,2018-02-20 13:59:18.618832
m3-264,m3-212,0x00000da2f5,1,3,2018-02-20 13:59:18.623965
m3-228,m3-224,0x00000da2f5,1,3,2018-02-20 13:59:18.624154
m3-217,m3-207,0x00000da3bc,1,2,2018-02-20 13:59:21.579207
m3-228,m3-224,0x00000da3bc,6,0,2018-02-20 13:59:21.584991
m3-257,m3-253,0x00000da3bc,1,1,2018-02-20 13:59:21.610416
m3-260,m3-252,0x00000da3bc,1,1,2018-02-20 13:59:21.631968
m3-224,m3-217,0x00000da3bf,1,1,2018-02-20 13:59:21.682137
m3-248,m3-228,0x00000da484,2,2,2018-02-20 13:59:24.53899
m3-253,m3-252,0x00000da489,1,2,2018-02-20 13:59:24.613619
m3-240,m3-216,0x00000da54a,1,1,2018-02-20 13:59:27.511744
m3-260,m3-244,0x00000da54a,1,1,2018-02-20 13:59:27.524576
m3-228,m3-224,0x00000da611,6,0,2018-02-20 13:59:30.467278
m3-232,m3-212,0x00000da6d8,1,1,2018-02-20 13:59:33.477033
m3-253,m3-252,0x00000da6de,1,2,2018-02-20 13:59:33.548494
m3-228,m3-224,0x00000da79f,1,3,2018-02-20 13:59:36.475881
m3-240,m3-216,0x00000da79f,1,1,2018-02-20 13:59:36.497268
m3-232,m3-212,0x00000da79f,6,0,2018-02-20 13:59:36.504661
m3-260,m3-244,0x00000da79f,1,1,2018-02-20 13:59:36.513128
m3-228,m3-224,0x00000da866,1,3,2018-02-20 13:59:39.427738
m3-232,m3-212,0x00000da866,6,0,2018-02-20 13:59:39.435426
m3-220,m3-207,0x00000da92e,2,2,2018-02-20 13:59:42.438123
m3-253,m3-252,0x00000da933,1,2,2018-02-20 13:59:42.495103
m3-260,m3-244,0x00000da9f4,1,1,2018-02-20 13:59:45.381635
m3-224,m3-217,0x00000daa09,1,3,2018-02-20 13:59:45.704771
m3-232,m3-212,0x00000daabb,1,1,2018-02-20 13:59:48.381612
m3-248,m3-228,0x00000daabc,2,2,2018-02-20 13:59:48.387532
m3-224,m3-217,0x00000daad0,1,1,2018-02-20 13:59:48.689579
m3-228,m3-224,0x00000daad0,1,3,2018-02-20 13:59:48.690661
m3-224,m3-217,0x00000dab97,1,1,2018-02-20 13:59:51.676196
m3-228,m3-209,0x00000dab97,1,3,2018-02-20 13:59:51.677214
m3-244,m3-212,0x00000dac49,1,1,2018-02-20 13:59:54.330911
m3-224,m3-217,0x00000dac5e,1,1,2018-02-20 13:59:54.644467
m3-260,m3-264,0x00000dac92,6,0,2018-02-20 13:59:55.438058
m3-240,m3-232,0x00000dacc5,6,0,2018-02-20 13:59:56.208816
m3-232,m3-212,0x00000dad10,1,1,2018-02-20 13:59:57.32917
m3-240,m3-216,0x00000dadd7,1,1,2018-02-20 14:00:00.291025
m3-228,m3-209,0x00000dadec,1,3,2018-02-20 14:00:00.606752
m3-217,m3-207,0x00000dae9e,1,3,2018-02-20 14:00:03.274199
m3-236,m3-212,0x00000daf65,1,1,2018-02-20 14:00:06.251547
m3-220,m3-207,0x00000db02d,2,2,2018-02-20 14:00:09.255867
m3-224,m3-217,0x00000db108,1,1,2018-02-20 14:00:12.542238
m3-253,m3-252,0x00000db1c0,1,2,2018-02-20 14:00:15.342112
m3-228,m3-209,0x00000db1cf,1,3,2018-02-20 14:00:15.512971
m3-217,m3-207,0x00000db281,1,1,2018-02-20 14:00:18.18034
m3-249,m3-244,0x00000db348,1,1,2018-02-20 14:00:21.163481
m3-253,m3-252,0x00000db34e,1,2,2018-02-20 14:00:21.256321
m3-248,m3-236,0x00000db40f,1,2,2018-02-20 14:00:24.171532
m3-232,m3-212,0x00000db40f,1,1,2018-02-20 14:00:24.194577
m3-240,m3-232,0x00000db42b,6,0,2018-02-20 14:00:24.560267
m3-252,m3-236,0x00000db4d6,1,2,2018-02-20 14:00:27.126713
m3-253,m3-252,0x00000db4dc,1,2,2018-02-20 14:00:27.244941
m3-232,m3-220,0x00000db569,6,0,2018-02-20 14:00:29.329571
m3-244,m3-212,0x00000db664,1,1,2018-02-20 14:00:33.116776
m3-236,m3-212,0x00000db664,1,2,2018-02-20 14:00:33.124201
m3-252,m3-236,0x00000db664,1,2,2018-02-20 14:00:33.130217
m3-236,m3-212,0x00000db72b,1,1,2018-02-20 14:00:36.075446
m3-232,m3-212,0x00000db7f2,1,1,2018-02-20 14:00:39.056608
m3-217,m3-207,0x00000db7f2,1,1,2018-02-20 14:00:39.070037
m3-252,m3-236,0x00000db7f2,1,2,2018-02-20 14:00:39.077948
m3-253,m3-248,0x00000db80d,6,0,2018-02-20 14:00:39.453538
m3-236,m3-228,0x00000db81d,6,0,2018-02-20 14:00:39.758693
m3-240,m3-216,0x00000db8b9,1,1,2018-02-20 14:00:42.052131
m3-265,m3-260,0x00000db980,1,1,2018-02-20 14:00:45.020526
m3-232,m3-212,0x00000dba47,1,1,2018-02-20 14:00:48.042916
m3-260,m3-244,0x00000dba47,1,1,2018-02-20 14:00:48.055977
m3-253,m3-252,0x00000dba4d,1,2,2018-02-20 14:00:48.10924
m3-260,m3-244,0x00000dbb0e,1,1,2018-02-20 14:00:50.985499
m3-228,m3-209,0x00000dbbea,1,3,2018-02-20 14:00:54.277052
m3-248,m3-228,0x00000dbc69,6,0,2018-02-20 14:00:56.208316
m3-249,m3-252,0x00000dbc72,6,0,2018-02-20 14:00:56.335888
m3-256,m3-244,0x00000dbd63,1,1,2018-02-20 14:00:59.919755
m3-252,m3-236,0x00000dbe2a,1,3,2018-02-20 14:01:02.9082
m3-240,m3-216,0x00000dbef1,1,1,2018-02-20 14:01:05.923111
m3-216,m3-209,0x00000dbfc9,1,1,2018-02-20 14:01:09.141178
m3-264,m3-248,0x00000dc07f,1,1,2018-02-20 14:01:11.868144
m3-244,m3-212,0x00000dc07f,1,3,2018-02-20 14:01:11.882577
m3-236,m3-212,0x00000dc07f,1,3,2018-02-20 14:01:11.889043
m3-209,m3-207,0x00000dc08e,1,1,2018-02-20 14:01:12.079303
m3-228,m3-209,0x00000dc094,1,3,2018-02-20 14:01:12.168554
m3-236,m3-212,0x00000dc20d,6,0,2018-02-20 14:01:17.827142
m3-228,m3-209,0x00000dc222,1,3,2018-02-20 14:01:18.133598
m3-264,m3-248,0x00000dc2d4,1,1,2018-02-20 14:01:20.811051
m3-240,m3-232,0x00000dc2f9,6,0,2018-02-20 14:01:21.370562
m3-228,m3-224,0x00000dc402,6,0,2018-02-20 14:01:25.326695
m3-248,m3-228,0x00000dc412,6,0,2018-02-20 14:01:25.566022
m3-233,m3-212,0x00000dc462,1,1,2018-02-20 14:01:26.800593
m3-228,m3-209,0x00000dc529,1,3,2018-02-20 14:01:29.754783
m3-224,m3-217,0x00000dc52d,2,2,2018-02-20 14:01:29.804386
m3-217,m3-207,0x00000dc5f0,2,2,2018-02-20 14:01:32.726063
m3-224,m3-217,0x00000dc5f5,2,2,2018-02-20 14:01:32.81711
m3-228,m3-209,0x00000dc6b7,1,3,2018-02-20 14:01:35.71733
m3-261,m3-256,0x00000dc6b7,1,1,2018-02-20 14:01:35.740961
m3-233,m3-212,0x00000dc6b7,1,1,2018-02-20 14:01:35.747471
m3-236,m3-212,0x00000dc77e,6,0,2018-02-20 14:01:38.690864
m3-217,m3-207,0x00000dc77e,1,1,2018-02-20 14:01:38.696027
m3-256,m3-244,0x00000dc845,1,1,2018-02-20 14:01:41.694789
m3-244,m3-212,0x00000dc845,1,3,2018-02-20 14:01:41.695643
m3-244,m3-212,0x00000dc90c,1,3,2018-02-20 14:01:44.687417
m3-233,m3-212,0x00000dc90c,1,1,2018-02-20 14:01:44.692102
m3-236,m3-212,0x00000dc9d3,1,3,2018-02-20 14:01:47.680242
m3-241,m3-216,0x00000dc9d3,1,1,2018-02-20 14:01:47.710938
m3-240,m3-232,0x00000dca60,6,0,2018-02-20 14:01:49.764731
m3-256,m3-244,0x00000dca9a,1,1,2018-02-20 14:01:50.63876
m3-233,m3-212,0x00000dcb61,1,1,2018-02-20 14:01:53.628239
m3-236,m3-212,0x00000dcb61,1,3,2018-02-20 14:01:53.640238
m3-241,m3-216,0x00000dcb61,1,1,2018-02-20 14:01:53.64445
m3-248,m3-228,0x00000dcbbb,6,0,2018-02-20 14:01:54.949731
m3-256,m3-244,0x00000dcc28,1,1,2018-02-20 14:01:56.581741
m3-244,m3-212,0x00000dcc28,1,3,2018-02-20 14:01:56.590675
m3-236,m3-212,0x00000dccef,1,3,2018-02-20 14:01:59.582754
m3-241,m3-216,0x00000dcdb6,1,1,2018-02-20 14:02:02.614802
m3-245,m3-244,0x00000dce7d,1,1,2018-02-20 14:02:05.544136
m3-224,m3-217,0x00000dcf49,2,2,2018-02-20 14:02:08.601901
m3-241,m3-228,0x00000dcffa,6,0,2018-02-20 14:02:11.235124
m3-244,m3-212,0x00000dd020,1,1,2018-02-20 14:02:11.802773
m3-233,m3-212,0x00000dd0d2,1,1,2018-02-20 14:02:14.465029
m3-245,m3-228,0x00000dd111,6,0,2018-02-20 14:02:15.411622
m3-241,m3-216,0x00000dd199,1,1,2018-02-20 14:02:17.48778
m3-228,m3-212,0x00000dd199,1,3,2018-02-20 14:02:17.494613
m3-233,m3-212,0x00000dd260,1,1,2018-02-20 14:02:20.437337
m3-228,m3-212,0x00000dd327,1,3,2018-02-20 14:02:23.415659
m3-248,m3-228,0x00000dd364,6,0,2018-02-20 14:02:24.329535
m3-228,m3-212,0x00000dd3ee,1,3,2018-02-20 14:02:26.40053
m3-233,m3-212,0x00000dd3ee,1,1,2018-02-20 14:02:26.412984
m3-256,m3-244,0x00000dd4b5,1,1,2018-02-20 14:02:29.392654
m3-244,m3-212,0x00000dd591,1,1,2018-02-20 14:02:32.675841
m3-236,m3-212,0x00000dd70a,1,3,2018-02-20 14:02:38.327868
m3-233,m3-229,0x00000dd70a,1,1,2018-02-20 14:02:38.334447
m3-245,m3-228,0x00000dd887,6,0,2018-02-20 14:02:44.053613
m3-229,m3-225,0x00000dd898,1,1,2018-02-20 14:02:44.325485
m3-228,m3-212,0x00000dd898,1,3,2018-02-20 14:02:44.341958
m3-236,m3-212,0x00000dd8a1,1,3,2018-02-20 14:02:44.429018
m3-228,m3-212,0x00000dd95f,1,3,2018-02-20 14:02:47.278606
m3-225,m3-212,0x00000dd975,1,1,2018-02-20 14:02:47.591423
m3-228,m3-212,0x00000ddaed,1,3,2018-02-20 14:02:53.315966
m3-236,m3-212,0x00000ddaf6,1,3,2018-02-20 14:02:53.358359
m3-233,m3-228,0x00000ddba9,6,0,2018-02-20 14:02:56.057223
m3-241,m3-244,0x00000ddc7b,1,1,2018-02-20 14:02:59.220433
m3-228,m3-212,0x00000ddc7d,2,2,2018-02-20 14:02:59.229692
m3-244,m3-212,0x00000ddd59,1,1,2018-02-20 14:03:02.550595
m3-241,m3-228,0x00000ddf06,6,0,2018-02-20 14:03:08.960312
m3-245,m3-228,0x00000ddffd,6,0,2018-02-20 14:03:12.642502
m3-212,m3-207,0x00000de075,1,3,2018-02-20 14:03:14.485084
m3-236,m3-212,0x00000de12e,1,3,2018-02-20 14:03:17.258919
m3-236,m3-212,0x00000de1f5,1,1,2018-02-20 14:03:20.242045
m3-244,m3-212,0x00000de2ca,1,1,2018-02-20 14:03:23.412117
m3-233,m3-228,0x00000de34e,6,0,2018-02-20 14:03:25.379685
m3-212,m3-207,0x00000de5e6,1,3,2018-02-20 14:03:35.371599
m3-244,m3-212,0x00000de83b,1,1,2018-02-20 14:03:44.322369
m3-244,m3-212,0x00000de902,1,1,2018-02-20 14:03:47.272493
m3-236,m3-212,0x00000de9bb,1,1,2018-02-20 14:03:50.023216
m3-236,m3-212,0x00000df0ba,1,1,2018-02-20 14:04:16.860812
m3-212,m3-207,0x00000df18f,1,1,2018-02-20 14:04:20.082049
m3-244,m3-212,0x00000df31d,1,1,2018-02-20 14:04:26.023966
m3-212,m3-207,0x00000df3e4,1,1,2018-02-20 14:04:29.244038
m3-228,m3-212,0x00000dfde9,2,2,2018-02-20 14:05:07.439591
m3-228,m3-212,0x00000dfeb2,2,2,2018-02-20 14:05:10.4424
m3-212,m3-207,0x00000dfec6,2,2,2018-02-20 14:05:11.030748
m3-212,m3-207,0x00000e0054,1,1,2018-02-20 14:05:16.720404
m3-228,m3-212,0x00000e035c,2,2,2018-02-20 14:05:28.330883
m3-228,m3-212,0x00000e0420,1,1,2018-02-20 14:05:31.310059
m3-228,m3-212,0x00000e0675,6,0,2018-02-20 14:05:40.215978
m3-228,m3-212,0x00000e0991,1,1,2018-02-20 14:05:52.163784
m3-212,m3-207,0x00000e266c,2,2,2018-02-20 14:07:42.819892
m3-264,m3-212,0x00000e47cf,1,1,2018-02-20 14:09:50.908589
m3-212,m3-207,0x00000e489f,1,1,2018-02-20 14:09:54.102891
m3-264,m3-248,0x00000e4fa5,6,0,2018-02-20 14:10:20.944811
m3-264,m3-232,0x00000e52a3,1,1,2018-02-20 14:10:32.428798
m3-264,m3-232,0x00000e5431,1,1,2018-02-20 14:10:38.413622
m3-232,m3-212,0x00000e54f8,1,1,2018-02-20 14:10:41.424601
m3-212,m3-207,0x00000e55d6,1,1,2018-02-20 14:10:44.708703
m3-264,m3-212,0x00000e5733,6,0,2018-02-20 14:10:49.955675
m3-264,m3-212,0x00000e5ec1,6,0,2018-02-20 14:11:18.908848
m3-244,m3-216,0x00000ecbfe,1,3,2018-02-20 14:18:17.966379
m3-216,m3-209,0x00000ecd86,1,3,2018-02-20 14:18:23.795911
m3-244,m3-216,0x00000ecd8c,1,3,2018-02-20 14:18:23.925707
m3-209,m3-207,0x00000ece4b,1,3,2018-02-20 14:18:26.789025
m3-237,m3-220,0x00000ed2e9,1,1,2018-02-20 14:18:44.452667
m3-237,m3-220,0x00000ed3b0,1,1,2018-02-20 14:18:47.442742
m3-237,m3-220,0x00000ed6cc,1,1,2018-02-20 14:18:59.363264
m3-244,m3-216,0x00000ed6e0,1,3,2018-02-20 14:18:59.705626
m3-216,m3-209,0x00000ed7a1,1,3,2018-02-20 14:19:02.555759
m3-244,m3-216,0x00000ed7a7,1,2,2018-02-20 14:19:02.67004
m3-244,m3-212,0x00000ed7e4,6,0,2018-02-20 14:19:03.647086
m3-237,m3-220,0x00000ed85a,1,1,2018-02-20 14:19:05.330115
m3-216,m3-209,0x00000ed868,1,3,2018-02-20 14:19:05.533576
m3-209,m3-207,0x00000ed92d,1,3,2018-02-20 14:19:08.484131
m3-216,m3-209,0x00000ed92f,1,3,2018-02-20 14:19:08.58029
m3-212,m3-207,0x00000ed936,2,2,2018-02-20 14:19:08.639124
m3-244,m3-216,0x00000ed935,1,2,2018-02-20 14:19:08.640909
m3-209,m3-207,0x00000ed9f4,1,2,2018-02-20 14:19:11.470522
m3-212,m3-207,0x00000ed9fd,2,2,2018-02-20 14:19:11.621448
m3-237,m3-232,0x00000edaaf,1,1,2018-02-20 14:19:14.278977
m3-216,m3-209,0x00000edb84,1,3,2018-02-20 14:19:17.66095
m3-232,m3-212,0x00000edc3b,1,1,2018-02-20 14:19:20.211452
m3-216,m3-209,0x00000edc4b,6,0,2018-02-20 14:19:20.435863
m3-216,m3-209,0x00000edd12,1,3,2018-02-20 14:19:23.42644
m3-212,m3-207,0x00000edd19,2,2,2018-02-20 14:19:23.565685
m3-232,m3-212,0x00000ede90,1,1,2018-02-20 14:19:29.167313
m3-244,m3-216,0x00000edf7a,6,0,2018-02-20 14:19:32.658692
m3-237,m3-224,0x00000ee02a,6,0,2018-02-20 14:19:35.303553
m3-212,m3-207,0x00000ee036,2,2,2018-02-20 14:19:35.481744
m3-216,m3-209,0x00000ee1bc,1,3,2018-02-20 14:19:41.318593
m3-216,m3-209,0x00000ee34a,1,3,2018-02-20 14:19:47.281424
m3-216,m3-209,0x00000ee411,1,2,2018-02-20 14:19:50.265875
m3-232,m3-212,0x00000ee4c8,1,1,2018-02-20 14:19:53.002183
m3-244,m3-216,0x00000ee70f,6,0,2018-02-20 14:20:01.7408
m3-237,m3-224,0x00000ee793,6,0,2018-02-20 14:20:03.717724
m3-216,m3-209,0x00000ee7f4,2,2,2018-02-20 14:20:05.173129
m3-224,m3-217,0x00000ee8ad,2,2,2018-02-20 14:20:07.980966
m3-224,m3-217,0x00000ee974,2,2,2018-02-20 14:20:10.941654
m3-224,m3-217,0x00000eea38,6,0,2018-02-20 14:20:13.857365
m3-244,m3-212,0x00000eea4f,1,3,2018-02-20 14:20:14.268021
m3-241,m3-228,0x00000eea4f,1,1,2018-02-20 14:20:14.290447
m3-244,m3-212,0x00000eebdd,1,3,2018-02-20 14:20:20.211141
m3-241,m3-228,0x00000eebdd,1,1,2018-02-20 14:20:20.242034
m3-232,m3-212,0x00000eec8e,1,1,2018-02-20 14:20:22.821603
m3-216,m3-209,0x00000eed65,2,2,2018-02-20 14:20:26.043999
m3-212,m3-207,0x00000eed6b,1,2,2018-02-20 14:20:26.160234
m3-244,m3-212,0x00000eed6b,1,3,2018-02-20 14:20:26.169115
m3-216,m3-209,0x00000eee2e,2,2,2018-02-20 14:20:29.057706
m3-241,m3-228,0x00000eee32,1,1,2018-02-20 14:20:29.132211
m3-241,m3-228,0x00000eefc0,1,1,2018-02-20 14:20:35.097418
m3-212,m3-207,0x00000ef087,1,2,2018-02-20 14:20:38.200569
m3-241,m3-228,0x00000ef215,1,1,2018-02-20 14:20:44.04457
m3-224,m3-217,0x00000ef2c5,6,0,2018-02-20 14:20:46.66477
m3-244,m3-212,0x00000ef2dc,1,3,2018-02-20 14:20:47.031387
m3-244,m3-212,0x00000ef3a3,1,3,2018-02-20 14:20:50.010817
m3-241,m3-228,0x00000ef531,1,1,2018-02-20 14:20:55.991017
m3-241,m3-228,0x00000ef5f8,1,1,2018-02-20 14:20:58.969413
m3-228,m3-212,0x00000ef6a8,1,1,2018-02-20 14:21:01.597972
m3-212,m3-207,0x00000ef786,1,1,2018-02-20 14:21:04.927504
m3-241,m3-228,0x00000ef786,1,1,2018-02-20 14:21:04.930505
m3-224,m3-217,0x00000efa8b,6,0,2018-02-20 14:21:16.501172
m3-241,m3-228,0x00000efaa2,6,0,2018-02-20 14:21:16.837522
m3-209,m3-207,0x00000efb62,2,2,2018-02-20 14:21:19.700194
m3-209,m3-207,0x00000efc2a,2,2,2018-02-20 14:21:22.699554
m3-244,m3-212,0x00000efcf7,1,3,2018-02-20 14:21:25.819586
m3-241,m3-228,0x00000efdbe,1,1,2018-02-20 14:21:28.767227
m3-241,m3-228,0x00000eff4c,1,1,2018-02-20 14:21:34.73085
m3-241,m3-228,0x00000f0013,1,1,2018-02-20 14:21:37.71071
m3-224,m3-217,0x00000f018a,6,0,2018-02-20 14:21:43.31852
m3-244,m3-212,0x00000f01a1,1,3,2018-02-20 14:21:43.700249
m3-241,m3-228,0x00000f03f6,6,0,2018-02-20 14:21:52.626609
m3-212,m3-207,0x00000f03f6,1,2,2018-02-20 14:21:52.632275
m3-244,m3-212,0x00000f04bd,1,3,2018-02-20 14:21:55.61252
m3-241,m3-228,0x00000f0584,6,0,2018-02-20 14:21:58.580522
m3-244,m3-212,0x00000f0584,1,3,2018-02-20 14:21:58.589536
m3-212,m3-207,0x00000f0584,1,2,2018-02-20 14:21:58.836993
m3-224,m3-217,0x00000f06fb,6,0,2018-02-20 14:22:04.20213
m3-241,m3-228,0x00000f0712,6,0,2018-02-20 14:22:04.554345
m3-212,m3-207,0x00000f0712,1,2,2018-02-20 14:22:04.558415
m3-241,m3-228,0x00000f0967,1,1,2018-02-20 14:22:13.492469
m3-244,m3-212,0x00000f0a2e,1,3,2018-02-20 14:22:16.484556
m3-241,m3-228,0x00000f0af5,1,1,2018-02-20 14:22:19.455195
m3-241,m3-228,0x00000f0bbc,1,1,2018-02-20 14:22:22.439424
m3-244,m3-212,0x00000f0d4a,1,2,2018-02-20 14:22:28.401809
m3-212,m3-207,0x00000f0e11,1,3,2018-02-20 14:22:31.384697
m3-224,m3-217,0x00000f104f,6,0,2018-02-20 14:22:39.992999
m3-224,m3-217,0x00000f110f,1,1,2018-02-20 14:22:42.845477
m3-212,m3-207,0x00000f112d,1,3,2018-02-20 14:22:43.309694
m3-212,m3-207,0x00000f11f4,1,2,2018-02-20 14:22:46.293699
m3-241,m3-244,0x00000f137b,6,0,2018-02-20 14:22:52.135543
m3-217,m3-207,0x00000f302f,2,2,2018-02-20 14:24:42.236986
m3-217,m3-207,0x00000f30f7,2,2,2018-02-20 14:24:45.265789
m3-252,m3-216,0x00001170f8,1,3,2018-02-20 15:01:34.705169
m3-248,m3-236,0x0000117261,6,0,2018-02-20 15:01:40.094235
m3-236,m3-212,0x0000117291,2,2,2018-02-20 15:01:40.805584
m3-248,m3-216,0x000011734d,1,1,2018-02-20 15:01:43.632412
m3-248,m3-216,0x00001174db,1,1,2018-02-20 15:01:49.619859
m3-248,m3-216,0x0000117730,1,1,2018-02-20 15:01:58.54473
m3-248,m3-216,0x00001178be,1,1,2018-02-20 15:02:04.506505
m3-248,m3-224,0x0000117a4c,1,1,2018-02-20 15:02:10.475111
m3-252,m3-216,0x0000117a4c,1,3,2018-02-20 15:02:10.490141
m3-252,m3-236,0x0000117bcf,6,0,2018-02-20 15:02:16.255593
m3-236,m3-212,0x0000117be5,2,2,2018-02-20 15:02:16.587151
m3-236,m3-212,0x0000117cac,2,2,2018-02-20 15:02:19.570788
m3-236,m3-212,0x0000117f01,2,2,2018-02-20 15:02:28.551368
m3-236,m3-212,0x000011808d,1,1,2018-02-20 15:02:34.44257
m3-236,m3-212,0x00001182e2,6,0,2018-02-20 15:02:43.393902
m3-252,m3-236,0x0000118372,6,0,2018-02-20 15:02:45.57006
m3-236,m3-212,0x0000118470,6,0,2018-02-20 15:02:49.376198
m3-236,m3-212,0x0000118537,1,1,2018-02-20 15:02:52.35533
m3-253,m3-244,0x00001185fb,1,2,2018-02-20 15:02:55.271678
m3-244,m3-212,0x00001186bc,1,1,2018-02-20 15:02:58.172299
m3-252,m3-216,0x00001186bc,1,3,2018-02-20 15:02:58.177194
m3-236,m3-212,0x00001186c5,1,1,2018-02-20 15:02:58.311
m3-248,m3-224,0x0000118783,1,1,2018-02-20 15:03:01.178982
m3-252,m3-216,0x0000118783,1,3,2018-02-20 15:03:01.190147
m3-236,m3-212,0x0000118853,6,0,2018-02-20 15:03:04.287729
m3-253,m3-252,0x0000118877,6,0,2018-02-20 15:03:04.808535
m3-248,m3-224,0x0000118911,1,1,2018-02-20 15:03:07.190513
m3-236,m3-212,0x000011891a,6,0,2018-02-20 15:03:07.261315
m3-252,m3-216,0x00001189d8,1,3,2018-02-20 15:03:10.098056
m3-252,m3-236,0x0000118b15,6,0,2018-02-20 15:03:14.845369
m3-248,m3-224,0x0000118c2d,1,1,2018-02-20 15:03:19.074118
m3-236,m3-220,0x0000118c2d,1,1,2018-02-20 15:03:19.080446
